Date,PnL
2017-03-29,0.00216731789104922
2017-03-30,-0.00154933719621606
2017-03-31,0.0012333693114892
2017-04-03,-0.00068225043779808
2017-04-04,0.00162238409469528
2017-04-05,0.000253131275322322
2017-04-06,-0.00158651993855132
2017-04-07,7.38622896043935e-06
2017-04-10,-0.000122866290000428
2017-04-11,0.000450935873713696
2017-04-12,-0.000444134250469882
2017-04-13,-0.000227640492248925
2017-04-18,-0.000260771974276736
2017-04-19,0.00194546502383395
2017-04-20,0.000242528437831729
2017-04-21,0.000435685428784299
2017-04-24,0.00325426667041216
2017-04-25,0.00115478027652018
2017-04-26,-0.00212011214687815
2017-04-27,0.000283315055602144
2017-04-28,-0.000373609579362118
2017-05-02,0.000286469601332227
2017-05-03,0.000789087671846556
2017-05-04,0.000859912950001536
2017-05-05,0.000238139014610424
2017-05-08,0.000898466853141342
2017-05-09,0.000454494976343325
2017-05-10,-0.000203147698199668
2017-05-11,0.000432592795887261
2017-05-12,0.00042762201334951
2017-05-15,0.00122648265793926
2017-05-16,0.000953540088981025
2017-05-17,0.000191371733979099
2017-05-18,-0.0038926370209459
2017-05-19,0.00108625122385812
2017-05-22,0.00213963994761857
2017-05-23,0.00132013894383145
2017-05-24,-0.000838031500805174
2017-05-25,0.000887162912257152
2017-05-26,-0.000560349855153339
2017-05-29,1.93824338956229e-05
2017-05-30,-0.000830268425788686
2017-05-31,-3.02242372488637e-05
2017-06-01,-0.000214936492202799
2017-06-02,0.000106728591762967
2017-06-06,-0.000750519445185722
2017-06-07,0.000808625353968696
2017-06-08,-0.00129600650136147
2017-06-09,-0.000542108192978135
2017-06-12,0.00110386848688545
2017-06-13,0.000296250506545263
2017-06-14,0.001102057782845
2017-06-15,-0.000569851483337393
2017-06-16,0.000363645821846969
2017-06-19,0.000846410120427291
2017-06-20,0.000612747902076072
2017-06-21,-0.000818040202853879
2017-06-22,-9.46351014520597e-05
2017-06-23,0.000319004174223954
2017-06-26,0.000719057103386022
2017-06-27,0.000210842161309902
2017-06-28,-0.00147135600962266
2017-06-29,-0.000946912103700931
2017-06-30,-0.00176862890380624
2017-07-03,-0.000585299076868999
2017-07-04,0.000445363798508695
2017-07-05,0.00106955632131057
2017-07-06,-0.00116903558494232
2017-07-07,-0.00065568977928368
2017-07-10,0.000432228333793638
2017-07-11,0.000860337422074353
2017-07-12,0.000502509065603846
2017-07-13,0.00194603615277817
2017-07-14,-0.000145248468988589
2017-07-17,0.000204086109926471
2017-07-18,0.000326302014770905
2017-07-19,0.000637237389757983
2017-07-20,0.000961920688999895
2017-07-21,3.97532826688074e-05
2017-07-24,-0.000508801243653019
2017-07-25,0.00064662892037116
2017-07-26,-0.000555501441973911
2017-07-27,0.000130935583557321
2017-07-28,-0.00137395985335094
2017-07-31,0.000888401142389591
2017-08-01,2.80747351737429e-05
2017-08-02,-6.2340197740853e-05
2017-08-03,0.000342133267110932
2017-08-04,0.0003233455259564
2017-08-08,0.000960760904291482
2017-08-09,-0.00130170943095087
2017-08-10,-5.76658143613284e-05
2017-08-11,-0.00697812773015107
2017-08-14,0.00237363598720185
2017-08-15,0.00565396398847088
2017-08-16,0.00117309075238048
2017-08-17,6.25841101300584e-05
2017-08-18,-0.00213992506940215
2017-08-21,0.000869833392465412
2017-08-22,0.000906922427242138
2017-08-23,0.000839440205840831
2017-08-24,0.000604002761626484
2017-08-25,0.000285908923568214
2017-08-28,0.000462961514796698
2017-08-29,-0.000938192276725993
2017-08-30,0.0020677067759363
2017-08-31,0.00058351558440332
2017-09-01,0.00127505723033108
2017-09-04,-0.00015472565351577
2017-09-05,-0.000352487668517504
2017-09-06,-0.000673696128836371
2017-09-07,0.0013411587288124
2017-09-08,2.75773673041335e-05
2017-09-11,0.000423218283630866
2017-09-12,0.000872327363870973
2017-09-13,-0.000483409298572297
2017-09-14,-0.00180632846258337
2017-09-15,-0.000766304300960413
2017-09-18,0.00271802177383325
2017-09-19,0.000249236968083918
2017-09-20,0.000367356469013912
2017-09-21,0.000278722873152704
2017-09-22,-0.000377116559020167
2017-09-25,-8.61100879982489e-05
2017-09-26,-0.00179269220482126
2017-09-27,0.000900186418349342
2017-09-28,-0.00156801334515925
2017-09-29,-0.000734439407560064
2017-10-02,0.000563734916995843
2017-10-03,0.000233606260145717
2017-10-04,0.00037578804626445
2017-10-05,2.99104670130344e-05
2017-10-06,0.00116557550505068
2017-10-09,-0.00103428594522843
2017-10-10,1.40835657526488e-05
2017-10-11,0.000581064510707619
2017-10-12,0.000668126337387252
2017-10-13,0.00027953845603707
2017-10-16,0.00130560417454233
2017-10-17,0.000492888118464439
2017-10-18,0.000758918577694614
2017-10-19,-0.000463162498759331
2017-10-20,0.000553327184264365
2017-10-23,-0.000664732728578381
2017-10-24,-0.00115031789381014
2017-10-25,-0.00225357492196357
2017-10-26,-0.00076507418870409
2017-10-27,-0.000904281884262707
2017-10-31,0.00229490913865146
2017-11-01,0.000597198094479571
2017-11-02,0.00163412096388316
2017-11-03,0.000987575003829682
2017-11-06,-0.00085346209294295
2017-11-07,0.000940485829768418
2017-11-08,-0.000440891569252558
2017-11-09,0.000295360526372468
2017-11-10,-0.00211217051914033
2017-11-13,-0.00202370566876743
2017-11-14,-6.11489737115538e-05
2017-11-15,-0.000986088651717859
2017-11-16,0.000850935498171869
2017-11-17,0.000987354988426995
2017-11-20,0.000157445448295151
2017-11-21,0.00108990527087031
2017-11-22,0.00307764726244498
2017-11-23,0.000921758488725918
2017-11-24,0.000351392775024993
2017-11-27,0.000124835598319451
2017-11-28,-0.000638387679999612
2017-11-29,2.853719381103e-05
2017-11-30,-0.000968086661427025
2017-12-01,-0.000310511959100331
2017-12-04,0.000945253227344755
2017-12-05,0.000357638188946216
2017-12-06,-5.26812325258877e-05
2017-12-07,-0.000542133212935604
2017-12-08,0.000545034923391367
2017-12-11,0.00149049543073384
2017-12-12,0.00174015440944015
2017-12-13,8.03300944374717e-05
2017-12-14,0.000832018003986735
2017-12-15,0.000945505563004518
2017-12-18,0.00237036605427828
2017-12-19,0.000991606318132546
2017-12-20,-0.00189223204726438
2017-12-21,-0.000412238151527659
2017-12-22,0.000599591065605191
2017-12-28,0.00152553026396847
2017-12-29,-4.25863295038252e-05
2018-01-02,-0.000575039718207194
2018-01-03,0.00167072928693253
2018-01-04,0.00144152873202891
2018-01-05,0.00254622528192889
2018-01-08,-0.000316544256736434
2018-01-09,0.000390094210477704
2018-01-10,-0.00158177980349142
2018-01-11,-0.000420288064348343
2018-01-12,-0.000203872213069721
2018-01-15,9.61374846531484e-05
2018-01-16,-0.000645531056522171
2018-01-17,-0.000475012154449914
2018-01-18,-0.000650509602694777
2018-01-19,-0.000297637824674381
2018-01-22,0.000533569416919383
2018-01-23,0.00134256693950223
2018-01-24,-0.000151687122753778
2018-01-25,-0.000643481860411169
2018-01-26,-0.00211579031112345
2018-01-29,0.00226205379247599
2018-01-30,-0.00032835801214357
2018-01-31,-0.000631373292374507
2018-02-01,0.000582904156400182
2018-02-02,-0.00132668718655156
2018-02-05,-0.00503412929891042
2018-02-06,-0.0201507674316712
2018-02-07,0.0127455546994353
2018-02-08,-0.00201934576782186
2018-02-09,-0.00727599157818998
2018-02-12,0.00233962577538651
2018-02-13,0.00210577370361116
2018-02-14,0.00152383414460218
2018-02-15,0.00253857666719275
2018-02-16,0.00234013422323308
2018-02-19,0.000443646890726023
2018-02-20,-0.000170879408160924
2018-02-21,-0.000720459194565325
2018-02-22,-0.000681067308118993
2018-02-23,0.00112260407919443
2018-02-26,0.00166520955419943
2018-02-27,0.00161188353197468
2018-02-28,-0.00242040846409939
2018-03-01,-0.00106093049203503
2018-03-02,-0.00152566463406859
2018-03-05,0.00142924381472054
2018-03-06,0.000735326707550109
2018-03-07,0.000128106759953241
2018-03-08,-0.000606760067333184
2018-03-09,0.00013537467680022
2018-03-12,0.0013450831362893
2018-03-13,-0.000199925458304913
2018-03-14,-0.000224063859340599
2018-03-15,-0.000327334224538773
2018-03-16,-0.00054545848568392
2018-03-20,-1.69796686600698e-05
2018-03-21,0.000759452207156821
2018-03-22,0.000114825140218309
2018-03-23,-0.002427030326014
2018-03-26,0.000179823790228423
2018-03-27,0.00134020611795711
2018-03-28,-0.00167613758005748
2018-03-29,0.000432230289133765
2018-04-03,0.00257858640663014
2018-04-04,-0.000751114428903725
2018-04-05,0.000661460469016265
2018-04-06,0.000476480214105725
2018-04-09,0.000302539364865243
2018-04-10,0.0014678710054261
2018-04-11,0.00031649321472738
2018-04-12,0.000184474690892329
2018-04-13,0.000941997786974448
2018-04-16,-0.00046178476748288
2018-04-17,-0.000938628315423674
2018-04-18,0.00108451060440437
2018-04-19,0.0017131086801333
2018-04-20,0.000236364468760656
2018-04-23,-0.0006210834271393
2018-04-24,0.00113090287770479
2018-04-25,-0.00105699946611396
2018-04-26,0.00105275022772677
2018-04-27,0.00115551100181189
2018-04-30,0.000770201773726553
2018-05-01,-8.44691847052846e-05
2018-05-02,-0.000298853747469857
2018-05-03,0.00038311359810364
2018-05-04,-0.000275714078135041
2018-05-08,-0.00128154718897047
2018-05-09,-4.54068230275464e-05
2018-05-10,1.5283115767598e-05
2018-05-11,0.000412787091043858
2018-05-14,-0.000514338627191976
2018-05-15,-0.000536059315164501
2018-05-16,-0.000763675871758279
2018-05-17,-0.000291236325639025
2018-05-18,-0.000980485689943169
2018-05-21,0.000445632300094677
2018-05-22,0.000245186639049206
2018-05-23,-0.000763574020694322
2018-05-24,0.000868669504251033
2018-05-25,6.17727560006232e-05
2018-05-28,0.000344341546293461
2018-05-29,-0.00158690128624303
2018-05-30,-0.00190302995802211
2018-05-31,0.000796135140585642
2018-06-01,-0.0108518204738156
2018-06-05,0.0140530074478645
2018-06-06,-0.000951011951151508
2018-06-07,0.00111044502212091
2018-06-08,-0.000468078580811439
2018-06-11,0.00120305935186508
2018-06-12,-0.000471386151842112
2018-06-13,-0.000479903090110784
2018-06-14,-0.000259672961218736
2018-06-15,0.000675237003862464
2018-06-18,-0.00124344750060761
2018-06-19,-0.00245300268968748
2018-06-20,0.000621463134971363
2018-06-21,-0.000881227796223134
2018-06-22,-0.0010255748425875
2018-06-25,-0.00130648639064318
2018-06-26,-0.00201559588877816
2018-06-27,-0.00187658621821876
2018-06-28,0.000194347105016775
2018-06-29,0.00204509620911767
2018-07-02,-0.00236869525475635
2018-07-03,0.00255427894744787
2018-07-04,0.000227734015036534
2018-07-05,0.000945964545175311
2018-07-06,0.00155702171178556
2018-07-09,0.00354701181697642
2018-07-10,0.000993326277137543
2018-07-11,-0.000810121980216326
2018-07-12,0.000871398288024675
2018-07-13,0.00264950141936154
2018-07-16,0.00584229712220341
2018-07-17,-0.000189742471403034
2018-07-18,0.00174859510133302
2018-07-19,-0.000540638264575639
2018-07-20,-0.000493376733923332
2018-07-23,0.000961686862978982
2018-07-24,0.000859530741989672
2018-07-25,0.000588359762774427
2018-07-26,0.000166800967490428
2018-07-27,0.00119786277567863
2018-07-30,-0.000472531235880666
2018-07-31,-8.23077749478833e-05
2018-08-01,0.00192045053101551
2018-08-02,-0.00109264891611416
2018-08-03,0.00155342656701162
2018-08-07,0.00199965847201167
2018-08-08,-0.000300225557839703
2018-08-09,0.000305158582816335
2018-08-10,-0.00097786845491146
2018-08-13,-0.00317514068653845
2018-08-14,0.00200532462173333
2018-08-15,-0.0010822277961483
2018-08-16,0.000769999914916996
2018-08-20,0.00123769427635543
2018-08-21,0.0013700224239959
2018-08-22,-0.000350347964665096
2018-08-23,-6.85431843026588e-05
2018-08-24,0.00122188567664316
2018-08-27,2.30100322920147e-05
2018-08-28,6.67421000076477e-05
